Wind AT 2013,Wind AT 2015,Wind AT 2016,Wind 2030 TU EEG Stromzukunft,WEB 2015 Umgebung Wien,Hochrechnung berschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020
244.4318,281.497,1993.5383,1.168979096,0.219222,0,2269.706,386.504,1994,398
261.7988,310.0568,1720.728,1.061713222,0.55641,0,2405.609,439.985,2140,284
254.7955,312.1313,1725.8405,1.214950182,0.798453,0,2427.297,427.052,2555,222
223.0468,415.7035,1410.3878,1.552071497,0.380604,0,2365.53,329.225,2853,221
182.1178,406.4678,1090.114,1.49734401,0.612264,0,2311.898,334.656,2831,138
204.952,363.9778,879.4438,1.637446369,0.542976,0,2384.258,448.453,2830,55
270.2825,376.7563,598.752,1.661526462,0.327081,0,2230.185,622.921,2915,35
281.7363,443.98,562.6903,2.410198472,0.356937,0,1868.043,715.755,2868,42
268.6265,455.178,544.371,3.053793699,0.413439,0,1614.347,815.207,2675,72
210.5083,377.9505,493.9765,3.485046286,0.32562,0,1139.132,913.122,2805,76
199.748,336.6745,345.741,3.88784058,0.299742,0,514.255,1066.743,2875,69
132.2683,272.115,236.1395,4.717509261,0.138093,0,284.239,1118.195,2770,76
128.864,223.2313,136.935,5.558123444,0.032292,0,332.097,1058.98,2818,118
176.4863,198.021,79.0735,6.227987873,0.012894,0,456.063,950.848,2743,143
124.9165,198.5058,137.086,6.389981225,0.003036,0.1,599.442,766.478,2831,145
78.737,139.9745,290.479,6.605158728,0.00207,0,955.932,729.306,2876,137
50.6623,138.5203,499.5938,6.628593066,0,0,1316.21,674.447,2729,137
27.2828,150.6823,747.3088,6.083507304,0.000276,0,1778.494,675.04,2568,172
10.991,235.7738,969.405,6.298039052,0.777096,0,2032.943,735.641,2496,166
9.149,659.9433,1185.0003,5.402697383,3.69867,0,1891.384,726.371,2530,175
16.3863,629.4265,1177.8355,4.575217802,0.873186,0,1979.685,756.576,2528,146
48.498,441.7835,1164.8398,3.909731573,0.405414,0,1617.774,752.265,2703,132
61.2113,272.679,1021.731,3.091008393,0.110778,0,1508.68,701.125,2722,171
61.9848,276.5925,741.5115,2.683835899,0.264327,0,1483.843,733.505,2623,212
84.974,598.091,638.4013,3.082251992,2.423142,0,1279.33,738.097,1821,277
104.6268,1270.2345,393.7825,2.530598938,3.094977,2.5,1240.79,702.438,1658,298
108.8463,1621.3373,182.6955,2.250394211,3.164748,6,1070.124,649.218,1944,321
106.4633,1674.2603,153.6845,2.038051563,1.797099,6.3,1163.383,615.867,2064,337
84.175,1532.7175,292.897,1.786305129,2.319807,6,1098.322,634.821,2067,339
82.9388,1184.7415,945.9358,1.57177339,3.573936,4.1,1080.663,555.128,2111,364
57.343,703.1963,1139.574,1.453562015,1.206012,0.9,1107.296,502.537,2023,325
47.4948,401.7448,1259.7758,1.365998043,0.049704,0,1130.313,476.913,2017,295
28.3548,142.087,913.4608,1.044200429,0.001311,0,1212.585,470.29,2164,231
17.2025,85.2453,458.4743,0.945690956,0.006234,0,1117.551,547.096,2389,214
28.3325,43.7288,389.5163,0.825290481,0.045057,0,993.519,529.741,2581,191
34.6415,115.2458,343.9088,0.665486229,0,0,889.148,559.368,2483,172
55.6698,241.5113,282.1263,0.888774369,0.074901,0,1074.736,721.88,2594,149
112.44,309.7855,275.9673,0.801210387,0.768315,0,1145.638,832.505,2755,205
241.5868,476.3925,662.5898,0.621704234,1.4805,0.4,1120.868,982.22,2776,248
382.883,698.312,958.7298,0.492547375,1.402416,1.5,1134.369,1187.051,2824,222
531.8183,869.103,1140.5305,0.59543504,1.281663,1.8,903.837,1319.573,2850,210
571.366,988.33,1521.5353,0.941312756,1.188441,1.2,913.684,1359.217,2860,272
454.3418,985.5908,1407.1933,1.136142602,1.73376,0,871.409,1498.688,2855,359
482.6913,972.0653,1284.346,0.755239301,1.034199,0,818.572,1684.681,2805,468
393.0565,1055.949,1332.2075,1.074847814,1.209591,0,840.923,1859.634,2877,508
373.576,1066.6498,1331.1248,1.788494229,1.014678,0.3,684.087,1950.58,2817,474
353.3988,981.5348,1175.244,1.633068169,0.644268,0,556.365,2027.4,2838,290
301.2015,1108.7145,1025.56,1.521424103,1.746408,0.6,459.104,2098.896,2820,254
205.8408,1085.2963,1122.2465,1.464507516,1.805535,0.7,397.91,2089.143,2828,220
51.9373,1085.075,1245.4908,1.311270556,1.905609,1.6,331.085,2149.871,2839,64
16.921,1083.776,1264.2305,1.234652075,1.873011,2.2,304.937,2231.235,2850,19
58.1348,1111.3008,927.6128,1.074847814,1.889922,2.7,321.461,2180.541,2716,17
199.2663,1095.8328,835.8583,0.961014649,1.77309,2.6,382.242,2251.537,2645,19
239.904,1083.4505,895.899,0.866883376,1.361118,2.7,364.972,2235.456,2591,31
300.754,989.6003,778.8618,0.803399488,0.722598,2,320.935,2107.247,2558,26
402.2968,905.534,816.8428,0.831857781,0.343803,0.5,252.8,1635.932,2554,17
485.8738,854.7365,795.934,0.779319394,0.075291,0,153.095,1468.375,2631,13
541.63,620.7473,862.4645,0.750861101,0.01524,0,96.963,1335.688,2532,12
530.737,441.8865,961.3043,0.812155889,0.060978,0,77.211,1197.436,2376,5
416.2738,306.9533,1037.1838,0.836235982,0.024951,0,74.386,1142.214,2093,4
401.4648,231.0258,952.6708,0.851559674,0.026448,0,58.18,1099.617,1939,4
433.9898,116.9085,1098.4373,0.542896662,0.005589,0,34.107,1118.138,1725,4
502.6923,83.4793,1272.4475,0.3699578,0,0,52.666,977.861,1071,7
522.8203,74.3425,1487.5695,0.308663021,0.012489,0,90.515,1027.515,790,8
511.4368,78.352,1515.922,0.247368233,0.017655,0,113.311,799.34,494,4
505.3703,81.7168,1331.6748,0.22547724,0.00207,0,154.857,697.989,202,9
486.269,96.7723,1160.9543,0.352445007,0,0,267.825,668.499,104,20
512.5563,261.2163,1127.369,0.330554014,0,0,419.182,669.776,92,12
475.7113,708.153,845.0378,0.310852121,0,0,540.849,689.436,150,8
502.4525,882.025,801.3975,0.352445007,0,0,575.559,903.598,227,9
514.3995,963.9825,700.6995,0.516627469,0,1.1,650.896,1094.473,388,13
512.5433,1032.3805,649.022,0.663297128,0,1.6,733.24,1236.184,472,27
493.0268,1137.7728,581.7415,0.623893334,0,1.7,816.401,1224.621,378,41
484.3418,1281.4713,431.5408,0.505681968,0,2.7,938.405,1188.539,310,53
460.387,1346.573,420.4133,0.44876538,0,3.2,1006.408,1183.892,286,56
413.8098,1503.8935,400.9058,0.426874387,0,4.7,1118.633,1280.012,336,95
405.3555,1551.6168,306.8428,0.477223674,0,5.4,1290.363,1194.745,319,160
438.52,1558.5355,268.295,0.584489548,0.011799,5.9,1393.881,1547.848,305,139
506.4525,1532.249,254.1303,0.733348308,0.020517,6.1,1357.658,1321.559,311,146
542.343,1523.1495,300.6083,0.772752094,0.263223,5.5,1324.524,1091.07,344,170
577.3798,1610.3185,400.2545,0.711457315,1.130964,5.5,1396.082,804.384,384,197
539.3448,1579.4455,408.2125,0.735537408,2.933847,4.7,1474.501,500.152,520,262
531.4383,1302.341,505.929,0.895341669,3.671055,3.1,1462.509,458.929,503,295
509.4565,939.7935,624.1005,1.068280523,2.828385,1,1458.896,541.06,470,282
476.6723,590.958,696.168,1.028876728,0.673146,0,1426.789,584.786,401,351
474.1033,246.1668,890.192,0.939123655,0.548523,0,1217.615,1128.063,385,448
495.333,134.0435,1216.133,0.928178154,0.525288,0,1084.753,1786.518,343,563
552.8,127.1508,1592.2978,1.087982415,0.150474,0,1090.024,2044.378,358,515
590.089,135.3098,1659.2428,1.105495208,0.432726,0,1261.511,2396.117,459,508
606.6115,168.5745,1586.6593,0.921610863,0.652065,0,1367.832,2438.105,620,507
623.45,221.269,1563.614,0.910665362,0.580575,0,1485.448,2273.645,752,517
682.2633,313.6173,1656.1323,0.731159208,0.635274,0,1588.249,2368.129,654,518
657.6283,400.9153,1683.5285,0.794643096,0.689646,0,1570.105,2171.273,492,486
621.215,447.4828,1721.4483,1.024498527,0.980079,0,1496.174,2173.412,339,464
647.43,518.1493,1701.075,1.079226015,0.757608,0,1421.197,1892.58,360,478
668.5885,506.6708,1812.9915,1.50172221,0.79215,0,1562.331,1494.494,776,424
727.6093,492.9265,1713.6695,1.663715563,0.479736,0,1533.501,1391.1,1475,338
797.003,416.4988,1637.3073,1.600231684,0.288369,0,1447.828,1243.829,1497,243
850.407,365.803,1546.266,1.746901344,0.495168,0,1412.141,1724.865,1403,184
783.0075,404.3338,1566.5328,2.024916971,0.619599,0,1341.732,2152.693,1376,110
784.9925,335.8075,1538.9768,2.075266257,0.384858,0,1299.869,2294.307,1353,46
806.296,351.1395,1458.9288,2.368605577,0.580209,0,1221.683,2052.442,1392,23
814.4658,362.7185,1377.1778,2.653188505,0.301038,0,1255.321,1954.577,1357,11
839.3018,297.803,1305.9325,2.955284225,0.083985,0,1196.419,1509.856,1061,5
853.8455,239.8915,1084.522,3.283649139,0.13758,0,986.732,1376.183,1227,4
886.8665,219.286,936.4615,3.793709307,0.272808,0,833.442,1174.534,1267,4
895.1253,170.3448,735.6715,3.95570266,0.323295,0,708.372,1276.99,1611,4
910.9648,129.5975,457.3828,4.211827294,0.321102,0,530.781,956.537,1491,4
896.3028,86.1713,360.7168,3.467533494,0.106428,0,479.228,652.426,1047,4
915.1985,74.8788,334.448,4.016997447,0.056832,0,477.639,882.011,1506,19
892.0825,31.5098,270.3078,3.636094146,0.010866,0,450.577,1659.186,1623,26
877.5728,27.8533,216.7395,3.717090827,0.000621,0,426.252,2063.019,1444,32
850.35,24.2088,171.293,3.931622566,0,0,426.612,2080.867,1604,39
812.2025,39.5478,147.835,4.087048627,0.000552,0,443.867,2219.694,1441,41
810.1305,85.869,132.4693,4.065157634,0.073122,0,502.994,2315.92,1107,24
830.6838,87.8585,100.2838,5.400508283,0.041904,0,614.892,2288.676,801,21
824.2255,97.2168,56.924,6.020023425,0.078471,0,662.347,2312.736,805,21
822.0608,67.9845,33.2105,6.359333831,0.017727,0,599.708,2006.617,784,18
822.2238,34.0098,24.2775,6.276148059,0,0,592.702,1473.689,596,40
783.0423,18.838,21.3545,6.346199239,0,0,671.937,1248.743,372,59
703.881,16.88,16.9778,6.490679798,0.012351,0,758.463,1417.156,238,108
688.3168,15.6625,13.4255,6.453465113,0,0,738.265,1745.502,168,163
650.6263,15.1573,13.222,6.558541878,0,0,560.602,1947.635,191,272
596.505,15.1673,13.5163,6.547596386,0,0,386.367,2045.902,219,323
529.6855,13.8558,13.287,6.311173644,0,0,413.123,1686.799,189,445
508.867,12.239,15.3935,6.587000171,0,0,423.111,1449.11,100,459
424.9365,15.1393,29.68,6.376846633,0,0,369.559,1377.784,63,554
332.672,19.072,52.6265,5.696036712,0,0,359.185,1120.564,55,569
241.2625,17.492,60.0033,5.566879844,0,0,429.4,1166.877,64,590
162.6388,23.412,65.7705,4.921095509,0,0,493.293,1053.921,68,690
111.0565,14.4575,65.243,5.507774157,0,0,407.383,796.716,79,735
87.4305,3.794,66.0788,4.253420189,0,0,242.714,645.494,85,874
56.5548,2.511,53.2988,2.692592291,0,0,117.963,497.147,83,909
46.8105,1.7038,46.1808,2.672890398,0,0,71.927,876.061,72,1038
31.6158,0.9245,62.5808,3.629526846,0,0,57.319,1736.763,66,1188
15.8443,1.631,107.786,4.209638193,0,0,60.829,2206.044,87,1409
8.9983,1.8778,114.4123,3.467533494,0,0,51.138,2037.142,99,1538
11.3915,0.8298,78.567,3.412806006,0,0,54.633,1513.232,118,1622
15.4465,1.8353,65.6963,3.695199834,0,0,75.746,897.521,196,1727
17.2363,7.0048,74.2058,5.260405924,0,0,118.241,538.074,275,1729
23.1845,8.265,147.278,6.199529579,0,0,113.26,635.322,376,1659
43.079,8.0868,222.6975,6.252067966,0,0,71.273,715.892,434,1667
69.1905,17.6438,284.9323,6.324308246,0,0,52.343,776.936,504,1694
96.87,21.6268,337.311,6.396548526,0,0,50.369,741.313,561,1621
95.8208,24.7768,317.922,6.628593066,0,0,48.905,631.581,614,1585
99.4973,37.179,278.4525,6.508192591,0,0,48.975,581.776,599,1560
100.447,58.5093,252.065,6.427195919,0,0,44.216,440.945,556,1436
101.2528,91.2775,212.6228,5.704793103,0.0225,0,40.919,309.97,577,1355
86.8575,129.039,161.0103,5.08965617,0.08625,0,43.876,200.263,639,1254
75.5985,182.4283,110.8828,5.017415882,0.094872,0,50.271,134.857,567,1215
66.3245,204.3243,113.9808,4.102372328,0.058398,0,51.714,166.122,455,1172
70.548,222.451,137.449,2.429900365,0.231981,0,54.92,364.849,383,1047
90.0008,236.8678,203.7693,1.50172221,0.495108,0,61.652,379.342,299,890
97.2063,236.0943,200.7808,1.401023637,0.75279,0,65.525,355.656,187,811
103.5768,310.3308,203.5155,1.876058211,0.961494,0,65.891,422.136,126,831
104.8653,380.793,171.5288,2.217557717,1.401318,0,59.613,278.509,62,713
132.6385,436.7538,151.8605,2.206612225,1.145517,0,57.525,236.271,38,525
157.1465,528.364,168.5585,2.977175218,1.102038,0,58.716,168.897,32,505
170.7778,528.3415,179.409,3.471911694,0.559404,0,63.058,151.529,32,427
104.2245,553.8143,209.9193,3.428129699,0.457995,0,69.728,162.1,32,401
95.9215,493.9773,242.6035,3.651417839,0.21351,0,70.513,247.693,32,403
100.1738,301.8148,263.4798,3.612014053,0.056373,0,104.818,209.971,36,323
125.549,259.6148,318.3608,3.627337746,0.006141,0,164.814,118.498,59,346
160.4538,255.6228,371.6778,3.397482314,0.001932,0,192.122,106.97,112,285
174.5193,205.6328,395.4753,2.891800346,0.000414,0,190.66,197.044,167,181
216.2238,160.1605,384.0138,2.368605577,0.000207,0,208.665,473.465,177,164
230.035,80.265,417.358,2.834883759,0.000207,0,194.718,883.951,240,178
216.3525,46.172,598.1695,3.548530174,0.004071,0,208.638,1281.067,260,142
239.4505,52.231,915.8585,3.798087508,0.022131,0,245.687,1604.018,287,101
214.6973,56.1155,1004.0335,4.163667107,0.242142,0,272.349,1607.276,391,82
223.017,69.1825,1036.4045,3.892218781,0.17856,0,263.546,1468.067,485,35
215.1123,105.84,1190.005,3.673308841,0.488664,0,215.711,1247.832,520,13
181.056,104.705,1270.0483,3.855004086,0.476739,0,176.397,834.094,495,12
38.2218,95.3513,1021.5878,3.863760487,0.375807,0,165.848,525.496,517,16
22.8155,86.3945,938.3845,3.261758146,0.457239,0,155.506,285.132,525,22
28.8105,101.3555,931.8208,2.677268598,0.525972,0,188.22,171.264,504,25
24.7195,87.011,1041.5645,2.832694659,0.343308,0,211.528,175.517,426,52
36.8383,90.6198,1247.902,2.217557717,0.089583,0,198.641,267.309,335,89
102.8413,70.2903,940.7493,1.608988076,0.00594,0,172.598,443.126,282,109
157.0308,32.4698,745.0948,2.197855824,0,0,137.703,685.048,204,140
165.9525,10.5403,972.8315,2.933393232,0,0,85.188,950.251,124,114
192.3115,17.116,1023.071,2.556868132,0,0,53.309,922.273,72,72
215.122,24.2148,1019.3775,2.219746817,0,0,73.906,839.32,45,48
200.898,27.331,864.7423,2.806425465,0,0,135.765,901.899,37,34
247.362,63.7948,756.202,4.349740562,0.061437,0,167.878,1103.367,33,20
296.5543,113.329,630.7658,5.369860889,0.05142,0,205.391,1345.719,32,17
251.5035,118.4645,534.3413,5.97843053,0.24312,0,225.814,1551.404,32,19
226.6655,179.6923,627.064,5.704793103,0.676188,0,238.535,1735.032,32,14
294.741,263.2263,705.8903,5.890866558,0.939387,0,283.301,1916.458,32,16
343.2055,340.819,726.2743,5.868975565,2.005767,0,340.136,1762.179,32,12
407.6488,325.1298,620.3093,5.299809709,1.588554,0,409.372,1522.758,32,5
458.1708,343.0008,478.9053,4.087048627,1.108806,0,479.962,1425.484,32,4
493.9028,372.2583,414.2893,3.161059573,1.203357,0,570.1,1431.242,32,4
550.3815,438.0733,352.6103,2.738563386,2.350158,0,644.423,1294.141,33,4
513.4015,474.7728,258.2943,2.421143964,2.976765,0,651.243,1022.652,32,4
470.3253,469.8035,150.1275,2.670701298,2.738235,0,661.421,783.634,32,4
464.0343,495.6673,94.3098,2.61597381,3.02697,0,737.245,587.463,32,4
464.8488,483.8783,50.2073,1.895760104,2.778537,0,730.509,374.995,33,6
512.378,480.7585,25.248,1.587097082,2.588664,0,752.509,230.478,32,12
551.603,457.907,26.653,1.330972448,1.929846,0,950.233,169.283,32,20
511.269,424.2403,19.6083,1.204004681,1.150671,0,1083.62,90.77,32,33
571.8763,380.9288,21.0598,1.000418434,1.286424,0,1159.04,90.122,32,43
572.9138,388.5803,17.8735,0.893152569,1.275681,0,1131.862,65.377,32,99
505.716,435.245,15.3248,0.818723189,1.848864,0,1056.963,66.889,32,154
413.0983,434.4688,15.418,0.947880047,1.932609,0,1097.43,62.855,32,326
362.7238,420.7895,8.9828,0.66986442,2.068926,0,1221.855,60.267,32,340
337.8318,398.586,8.3803,1.208382882,1.459284,0,1361.233,102.128,32,355
361.737,447.7755,9.3298,1.390078136,1.58856,0,1390.847,190.718,32,430
317.5403,424.214,11.7703,1.109873409,2.223981,0,1413.996,257.775,32,329
247.0738,427.9978,20.084,1.118629809,2.336178,0,1363.862,366.768,33,373
219.9553,439.59,31.2458,1.460129316,1.866978,0,1350.275,448.924,32,516
288.8808,374.3568,52.7318,0.967581949,1.697319,0,1375.235,547.11,32,914
311.9948,262.7865,110.9693,0.779319394,0.791058,0,1454.209,674.494,33,1494
292.8035,215.9928,276.869,0.840614182,0.597642,0,1584.503,731.196,32,1786
224.237,195.9815,446.6813,0.840614182,0.350457,0,1675.323,656.38,32,1906
216.7668,161.1443,677.9103,1.015742136,0.482622,0,1818.562,603.334,33,1856
223.4688,69.5468,831.2955,0.724591907,0.181584,0,1873.105,498.479,36,1714
187.6315,23.928,947.5653,0.680809921,0.098109,0,1766.841,285.903,41,1428
141.3173,10.8735,1069.6528,0.492547375,0.021513,0,1671.149,152.824,37,1296
132.775,9.0705,1180.5523,0.422496187,0,0,1749.972,179.516,44,1093
90.51,13.4143,1282.3928,0.175127953,0,0,1634.048,227.169,59,811
63.6005,25.1243,1322.0398,0.15104786,0.024906,0,1445.744,260.204,63,688
65.8655,96.978,1429.256,0.212342648,0.241176,0,1434.242,343.105,51,494
64.4985,237.9885,1423.8625,0.374336,0.982965,0,1389.357,373.17,51,376
54.787,367.9285,1217.2498,0.334932215,1.535235,0,1301.286,372.29,53,323
29.705,540.9895,990.6948,0.363390508,1.715118,0,1243.582,272.479,48,198
7.804,726.4453,823.628,0.29333932,2.213826,0,1149.896,188.125,48,54
6.0628,937.3245,567.131,0.494736467,2.582616,0,1001.19,205.397,53,10
4.0955,1016.6415,387.4573,1.004796635,3.073929,1.5,891.034,199.934,57,4
3.387,1178.5633,286.1453,1.044200429,2.705442,3.6,720.478,203.64,69,10
4.4718,1254.2233,307.5793,1.022309436,2.66595,4.8,587.51,235.254,86,15
3.567,1378.7553,253.136,0.788075795,2.885583,7.3,495.864,284.164,90,32
1.9125,1510.4503,212.499,0.825290481,2.92902,6.4,377.044,282.211,109,85
1.9955,1619.8515,212.8653,0.724591907,3.256353,6.1,209.36,238.516,175,153
2.911,1628.517,188.8185,0.866883376,2.773116,3.6,139.91,185.188,184,367
5.2888,1614.7688,176.0355,0.831857781,2.779944,2.7,77.063,205.364,164,752
6.6845,1635.8143,184.6253,0.735537408,2.288415,2.9,45.634,195.293,138,968
4.5778,1635.963,179.606,0.803399488,1.466277,3.5,26.736,166.466,117,1433
6.2273,1677.3933,191.2098,0.639217035,2.037252,4.5,22.611,125.954,105,1715
9.3158,1728.4333,208.7155,0.661108028,1.75362,4.6,19.13,114.76,119,2011
18.3808,1710.6703,269.6918,0.792453996,1.454577,3.7,19.659,136.909,127,2262
22.772,1725.3803,364.007,0.757428401,2.500527,4.1,10.921,128.522,130,2241
30.3885,1729.017,456.4693,0.59981324,1.993143,4.7,5.739,102.075,129,2245
34.7728,1693.156,582.2218,0.584489548,1.502898,5.2,6.549,109.673,117,2154
36.4648,1671.3635,816.3738,0.477223674,1.386489,5.2,5.732,178.641,113,1967
36.0273,1631.7333,1269.2728,0.44219808,1.681983,5.5,4.079,283.412,142,1700
45.2203,1644.0405,1165.7193,0.512249268,2.072517,5.4,4.952,327.341,208,1310
39.7268,1673.6553,1276.5398,0.413739795,1.810812,5.2,9.844,357.447,279,971
26.154,1633.974,1274.9228,0.207964448,2.141652,4.6,13.298,381.214,382,653
16.691,1715.2313,1178.569,0.291150219,2.694744,3.9,31.206,438.636,584,501
22.7873,1733.8335,1076.5668,0.501303767,3.10851,3.7,57.472,439.479,747,472
28.3278,1754.6653,834.2528,1.731577642,3.594573,4.4,77.119,409.504,1001,414
35.5473,1731.65,777.8593,3.130412179,2.741349,5.7,90.932,399.649,1233,315
27.2353,1717.5865,621.2075,4.117696021,2.54955,6.8,136.154,425.538,1506,244
31.975,1670.638,516.3758,4.940797401,2.209092,7.3,225.356,420.658,1700,235
42.9053,1611.9415,515.1273,5.562501644,2.863314,7,356.993,397.078,1839,201
94.127,1535.2828,459.6423,5.851462763,2.753568,6,425.953,438.17,1879,134
166.833,1501.8153,327.3248,5.798924376,2.796543,4.4,436.624,627.996,1814,100
214.361,1563.485,221.0568,5.501206856,2.391771,3.8,504.957,788.185,1827,74
293.2135,1620.213,136.8693,5.435533877,2.36613,3.8,594.485,1061.223,1954,89
431.6625,1613.47,121.129,4.772236748,2.437722,3.9,692.939,1314.155,1928,52
510.3248,1636.5525,82.7538,4.216205494,2.498583,3.8,755.117,1661.061,1887,19
621.8903,1660.668,117.6358,5.347969896,2.837832,3.5,812.089,1875.48,1853,10
680.5575,1698.9383,133.0913,5.564690744,3.101853,3.9,866.86,2032.671,1858,4
700.321,1715.4658,142.4715,5.396130082,3.162414,4.4,885.671,2139.931,1736,4
692.3488,1690.4995,207.2273,5.52747605,3.469131,4.9,889.808,2068.372,1623,4
732.886,1675.0155,280.0005,5.194732935,4.04937,4.9,764.675,1944.602,1563,5
760.452,1697.2645,260.4545,5.059008777,3.830175,5.5,660.569,1915.706,1604,5
749.7353,1663.9145,234.723,5.23413673,3.418728,5.4,649.825,1797.272,1600,4
730.9575,1605.9018,205.64,5.490261364,3.35055,5.4,699.755,1660.028,1656,4
766.1545,1605.1183,201.2725,5.518719658,3.651192,5.3,659.99,1515.027,1722,6
781.6545,1588.8113,185.7838,5.46180307,3.628788,5,632.346,1319.413,1671,4
762.6875,1592.817,211.3485,4.831342436,3.264996,5,582.734,1034.703,1677,4
773.1493,1582.7675,251.6288,4.780993149,2.843907,4.2,564.997,803.47,1661,4
769.8915,1591.7383,322.0083,4.343173261,2.768721,4.1,491.345,761.746,1413,4
764.4838,1605.9418,361.0378,5.148761849,2.135811,4.3,346.168,608.466,1273,4
801.346,1624.427,339.4938,5.398319182,2.82984,4.9,211.29,565.518,1624,4
856.7158,1643.327,316.3328,5.023983182,1.928907,5.5,147.234,573.557,2172,4
875.3938,1582.3535,302.1358,4.818207835,1.829241,6.6,128.945,562.565,2386,4
911.1145,1571.0728,312.3155,4.555515909,2.335965,6.2,91.07,490.226,2375,4
888.429,1520.6978,323.19,4.069535834,2.56902,5.6,64.541,503.619,2297,4
854.7775,1521.1233,339.4563,3.231110752,3.380601,4.6,53.146,615.709,2249,4
871.5395,1559.6488,360.558,2.502140645,3.461337,3.9,66.797,925.67,2193,4
899.4025,1606.8518,435.249,1.94392029,2.88414,3.4,65.828,1336.887,1875,4
863.828,1534.061,555.534,2.432089465,2.398032,2.7,71.105,1635.807,1795,4
800.372,1317.3338,715.768,2.572191824,1.714221,1.5,57.192,1719.645,1875,4
712.4945,1193.0673,814.1515,2.721050584,1.998378,1,35.472,1808.004,2086,4
628.8493,1252.4298,799.3583,2.302932598,1.53648,1.7,31.09,1688.508,2314,4
572.0308,1197.5315,757.7193,1.563016989,1.042026,1.1,24.294,1470.902,2233,4
541.9278,1103.7668,695.9863,1.048578621,0.772593,0.7,26.672,1151.455,2466,4
478.035,1025.4958,687.4208,1.079226015,0.776268,0.7,37.286,974.215,2240,4
379.6813,876.229,761.4335,1.107684308,1.0143,0,35.15,797.959,2017,4
306.7288,762.2823,691.3885,0.768373902,0.799581,0,35.95,611.821,1998,4
283.6385,655.6395,671.9433,0.623893334,1.01331,0,58.127,404.481,1907,4
231.7768,632.7735,510.5303,0.44876538,1.539483,0,81.519,255.825,1534,4
212.868,692.4578,457.802,0.313041222,1.745454,0,106.607,168.074,1301,4
195.4118,641.3258,429.5813,0.21890994,0.949197,0,136.391,111.789,1140,4
173.5183,618.1913,374.2135,0.203586247,0.522783,0,171.578,67.189,815,4
134.4558,469.7228,371.9433,0.059105688,0.521883,0,227.666,59.309,618,4
118.5478,361.9018,360.901,0.085374881,0.303129,0,244.885,56.237,661,4
87.4518,315.9935,295.8145,0.043781986,0.216573,0,246.233,50.262,662,4
50.4903,225.2163,246.7868,0.048160187,0.182904,0,225.214,58.427,703,4
